Barmouth Harbour;GBBMU;-4.069846962013838 52.71032269299772,-4.069846962013838 52.727585880817976,-4.035966911570446 52.727585880817976,-4.035966911570446 52.71032269299772,-4.069846962013838 52.71032269299772
Kingsnorth Power Station;GBKNK;0.586508866041641 51.40448770011433,0.586508866041641 51.42175471905353,0.619414940785998 51.42175471905353,0.619414940785998 51.40448770011433,0.586508866041641 51.40448770011433
Isle of Whithorn Harbor;GBWHH;-4.382387761041745 54.690880715449424,-4.382387761041745 54.70813818954758,-4.346878225952906 54.70813818954758,-4.346878225952906 54.690880715449424,-4.382387761041745 54.690880715449424
Porto di Giulianova;ITGUI;13.959992923981774 42.74558744721998,13.959992923981774 42.76288052572704,13.987957980187284 42.76288052572704,13.987957980187284 42.74558744721998,13.959992923981774 42.74558744721998
Port of Decatur;USDEC;-86.99978596976482 34.61279914566601,-86.99978596976482 34.63011621245341,-86.97482188523742 34.63011621245341,-86.97482188523742 34.61279914566601,-86.99978596976482 34.61279914566601
Port of Fosdyke;GBFDK;-0.05852221327339 52.86393399772416,-0.05852221327339 52.881196737965,-0.024522599218184 52.881196737965,-0.024522599218184 52.86393399772416,-0.05852221327339 52.86393399772416
Port of Karlstad;SEKSD;13.500613110630553 59.36755289309471,13.500613110630553 59.3847974856681,13.540885065917168 59.3847974856681,13.540885065917168 59.36755289309471,13.500613110630553 59.36755289309471
Procida Harbor;ITPRO;14.01461528509806 40.75919593730694,14.01608886970514 40.77173537371183,14.03817596512688 40.76924362080277,14.038576510086 40.75728189982925,14.01461528509806 40.75919593730694
Port of Gizo;SBGZO;156.83079585396897 -8.109168058714163,156.83079585396897 -8.091798399212875,156.8515676957792 -8.091798399212875,156.8515676957792 -8.109168058714163,156.83079585396897 -8.109168058714163
Port of Egvekinot;RUEGV;-179.14267004134473 66.30783769687258,-179.14267004134473 66.32506537242968,-179.0916160863331 66.32506537242968,-179.0916160863331 66.30783769687258,-179.14267004134473 66.30783769687258
Port of Burela;ESBRL;-7.36800808571549 43.64975531107957,-7.36800808571549 43.66704565439169,-7.339626928919421 43.66704565439169,-7.339626928919421 43.64975531107957,-7.36800808571549 43.64975531107957
Port of Dirhami;EEDIR;23.47793999067689 59.20199715144941,23.47793999067689 59.21924218258979,23.51801683800321 59.21924218258979,23.51801683800321 59.20199715144941,23.47793999067689 59.20199715144941
Port of Guanica;PRGUX;-66.93493273233996 17.95750398475011,-66.93493273233996 17.97486063940121,-66.91331954580524 17.97486063940121,-66.91331954580524 17.95750398475011,-66.93493273233996 17.95750398475011
Port of Shreveport-Bossier;USSHV;-93.63610862418854 32.3491852576199,-93.63610862418854 32.36650864431565,-93.61178576354719 32.36650864431565,-93.61178576354719 32.3491852576199,-93.63610862418854 32.3491852576199
Port of Azhikkal;INAZK;75.29871983816484 11.93611113132969,75.29871983816484 11.953476878663373,75.31973785896537 11.953476878663373,75.31973785896537 11.93611113132969,75.29871983816484 11.93611113132969
Port of Coron;PHXCN;120.20121789285812 11.98305560081885,120.20121789285812 12.000421290401256,120.22223954080658 12.000421290401256,120.22223954080658 11.98305560081885,120.20121789285812 11.98305560081885
Port of Castellon;ESCAS;0.00422978462321 39.96363933787419,0.00422978462321 39.980940779882566,0.031028461261154 39.980940779882566,0.031028461261154 39.96363933787419,0.00422978462321 39.96363933787419
Port of Tateyama;JPTTY;139.83848483095375 34.99835518295959,139.83848483095375 35.01567115313515,139.8635654734412 35.01567115313515,139.8635654734412 34.99835518295959,139.83848483095375 34.99835518295959
Port of Khasab;OMKHS;56.243579502585064 26.20335666858459,56.24284994173301 26.210749401847337,56.254522915365825 26.211326939359836,56.25533830690636 26.204473309439066,56.243579502585064 26.20335666858459
Queenborough Harbor;GBQUB;0.724840915546818 51.40782103771312,0.724840915546818 51.42508804681676,0.757749383444908 51.42508804681676,0.757749383444908 51.40782103771312,0.724840915546818 51.40782103771312
Port of Skulte;LVSKU;24.382112473455244 57.308383861753846,24.382112473455244 57.325634006080975,24.420107124018937 57.325634006080975,24.420107124018937 57.308383861753846,24.382112473455244 57.308383861753846
Munalaid Harbor;EEMUN;24.09631404505448 58.221162700863914,24.09631404505448 58.23841035881209,24.135279295356884 58.23841035881209,24.135279295356884 58.221162700863914,24.09631404505448 58.221162700863914
Pachi Harbor;GRPME;23.348239302224147 37.96558118291451,23.348239302224147 37.982888549840155,23.374295364744544 37.982888549840155,23.374295364744544 37.96558118291451,23.348239302224147 37.96558118291451
Port of Brookes Point;PHBRP;117.81994379137308 8.761942996401741,117.81994379137308 8.77931214466832,117.84075139031805 8.77931214466832,117.84075139031805 8.761942996401741,117.81994379137308 8.761942996401741
Port of Six-Fours-les-Plages;FRSFP;5.810382738130891 43.095594811192015,5.810382738130891 43.09674759841359,5.812257432615811 43.09674759841359,5.812257432615811 43.095594811192015,5.810382738130891 43.095594811192015
Port of Formia;ITFOM;13.609578176650492 41.25420575626901,13.609578176650492 41.255358914756265,13.611399261447051 41.255358914756265,13.611399261447051 41.25420575626901,13.609578176650492 41.25420575626901
Port of Panama;PAPTY;-79.5282448952363 8.96420362291739,-79.5282448952363 8.965361551524026,-79.52685699099474 8.965361551524026,-79.52685699099474 8.96420362291739,-79.5282448952363 8.96420362291739
Tanjung Bara Coal Terminal;IDTBA;117.6372950220409 0.524441343644305,117.6372950220409 0.541814493155889,117.65786182890969 0.541814493155889,117.65786182890969 0.524441343644305,117.6372950220409 0.524441343644305
Port of Stubbekobing;DKSBK;12.040429860615845 54.89069290927458,12.041202336812132 54.89314871842967,12.049721032643433 54.89209977303847,12.04952791359436 54.889594534110984,12.040429860615845 54.89069290927458
Port of Frederikshavn;DKFDH;10.52754499554489 57.43071756801621,10.54702856182826 57.44702405009089,10.55887319683771 57.43907958990815,10.55449583172495 57.43196506271051,10.54041959881595 57.42882314290781,10.52754499554489 57.43071756801621
Port of Aabenraa;DKAAB;9.419565281465252 55.032813819208485,9.421625217988685 55.044421021578216,9.428148350312908 55.04884661129819,9.432783207490642 55.04235557901174,9.424543461396892 55.03251867700496,9.419565281465252 55.032813819208485
Kuivastu Harbour;EEKUI;23.38584035693247 58.56950109117531,23.38369458972055 58.57460308655001,23.39785665331918 58.57664665930969,23.39977353694893 58.57248480400716,23.38584035693247 58.56950109117531
Port of Townsville;AUTSV;146.800569709141 -19.25887147071387,146.8149892648051 -19.23564196185431,146.8520681222269 -19.24120654028896,146.8527547677347 -19.27961318496335,146.800569709141 -19.25887147071387
Port Hercules;MCMON;7.390137377186134 43.72112178843204,7.449532216886097 43.76733765154177,7.472033929422133 43.76489686267394,7.416467467389012 43.71717050134032,7.39780492021799 43.71704640492609,7.390137377186134 43.72112178843204
Port of Castellammare di Stabia;ITCAS;14.434428277844694 40.686494689051614,14.434428277844694 40.71220026098853,14.483914142890606 40.73262701714375,14.50667247436158 40.73262701714375,14.50667247436158 40.686494689051614,14.434428277844694 40.686494689051614
Port of Port-au-Prince;HTPAP;-72.42521267075053 18.52021457197978,-72.42521267075053 18.612779708271123,-72.30954727057129 18.612779708271123,-72.30954727057129 18.52021457197978,-72.42521267075053 18.52021457197978
Port of Catbalogan;PHCTS;124.85327369485698 11.745924731110357,124.85327369485698 11.792234212694217,124.90928569564142 11.792234212694217,124.90928569564142 11.745924731110357,124.85327369485698 11.745924731110357
Apalachicola Harbor;USAAF;-85.01718992365846 29.695964482376155,-85.01718992365846 29.74217972919505,-84.9540943243466 29.74217972919505,-84.9540943243466 29.695964482376155,-85.01718992365846 29.695964482376155
Port of Eden;AUQDN;149.88264838151457 -37.11281724761623,149.88264838151457 -37.06665936755315,149.95131761101194 -37.06665936755315,149.95131761101194 -37.11281724761623,149.88264838151457 -37.11281724761623
Port of Lemvig;DKLVG;8.254198744768424 56.53160116445147,8.254198744768424 56.577608971166505,8.353469165928436 56.577608971166505,8.353469165928436 56.53160116445147,8.254198744768424 56.53160116445147
Port of Bildudalur;ISBIL;-23.667554812245847 65.6641098777536,-23.667554812245847 65.7100567152805,-23.534730748070146 65.7100567152805,-23.534730748070146 65.6641098777536,-23.667554812245847 65.6641098777536
Wick Harbour;GBWIC;-3.15282327115377 58.41461950024392,-3.15282327115377 58.47211316626142,-3.022158522489955 58.47211316626142,-3.022158522489955 58.41461950024392,-3.15282327115377 58.41461950024392
Haven Ensted;DKENS;9.397953247524633 55.00667188933027,9.397953247524633 55.01197722438088,9.479207749877006 55.052691021934564,9.493419693180078 55.052691021934564,9.493419693180078 55.00667188933027,9.397953247524633 55.00667188933027
Port of Ramallo;ARRAM;-60.00822102859172 -33.48608973623323,-60.00822102859172 -33.468769808297694,-59.98358964092462 -33.468769808297694,-59.98358964092462 -33.48608973623323,-60.00822102859172 -33.48608973623323
Port of Police;PLPLC;14.567263378004972 53.55264186010814,14.53790928254599 53.594637287946824,14.574816478590911 53.603194344195,14.597132457594816 53.555905135002575,14.567263378004972 53.55264186010814
Ashland Harbor;USASX;-90.93255799717308 46.57275957518454,-90.93255799717308 46.630366552144864,-90.83296198646282 46.630366552144864,-90.83296198646282 46.57275957518454,-90.93255799717308 46.57275957518454
Port of Loviisa;FILOV;26.254077963850456 60.398759900083746,26.21267968863121 60.461740304843744,26.2454948950028 60.46127772385225,26.26678090574499 60.40096446868199,26.254077963850456 60.398759900083746
Port of Sauda;NOSAU;6.285204433326115 59.623339662863195,6.285204433326115 59.66932537780607,6.393454938405974 59.66932537780607,6.393454938405974 59.623339662863195,6.285204433326115 59.623339662863195
Port of Pauillac;FRPAP;-0.796239622575912 45.18837241783199,-0.796239622575912 45.24599326439343,-0.699089143599205 45.24599326439343,-0.699089143599205 45.18837241783199,-0.796239622575912 45.18837241783199
Port of Oshawa;CAOSH;-78.8750361784431 43.84080147557666,-78.8750361784431 43.89843583588174,-78.7801012097386 43.89843583588174,-78.7801012097386 43.84080147557666,-78.8750361784431 43.84080147557666
Port of Uusikaupunki;FIUKI;21.282695180959916 60.767687598397174,21.282695180959916 60.825160957671926,21.42282967422724 60.825160957671926,21.42282967422724 60.767687598397174,21.282695180959916 60.767687598397174
Port of Selat Panjang;IDSPA;102.70041807377459 1.010090535414022,102.70041807377459 1.021672609093574,102.7141308292902 1.021672609093574,102.7141308292902 1.010090535414022,102.70041807377459 1.010090535414022
Port of Digby;CADIG;-65.79385685838433 44.61953621706555,-65.79385685838433 44.67716276829751,-65.69766061962603 44.67716276829751,-65.69766061962603 44.61953621706555,-65.79385685838433 44.61953621706555
Greenport Harbor;USGP4;-72.40565802219342 41.07933433611689,-72.40565802219342 41.12546353454381,-72.3329850683098 41.12546353454381,-72.3329850683098 41.07933433611689,-72.40565802219342 41.07933433611689
Port of Marmaris;TRMRM;28.254834226236515 36.81116197543225,28.254834226236515 36.857324751895106,28.32327136339742 36.857324751895106,28.32327136339742 36.81116197543225,28.254834226236515 36.81116197543225
Port of Rosedale;USRAE;-91.03495838662872 33.8117730000608,-91.03495838662872 33.82331918319381,-91.01847295746383 33.82331918319381,-91.01847295746383 33.8117730000608,-91.03495838662872 33.8117730000608
Port of Skutskar;SESSR;17.321424718519015 60.6227429637226,17.321424718519015 60.68021754360184,17.460929360110804 60.68021754360184,17.460929360110804 60.6227429637226,17.321424718519015 60.6227429637226
Port of Veitsiluoto;FIVEI;24.52644365556556 65.66278363525812,24.52644365556556 65.69737198936622,24.650240306431222 65.72021845747071,24.692499435539162 65.72021845747071,24.692499435539162 65.66278363525812,24.52644365556556 65.66278363525812
Port of Powell River;CAPOW;-124.5326470574528 49.82867813446802,-124.5353078087956 49.84072823897611,-124.5248650732847 49.84150318124713,-124.522032660565 49.8295270905079,-124.5326470574528 49.82867813446802
Port of Karlshamn;SEKAN;14.74708531256136 56.13961632489665,14.74507910476938 56.20784920413061,14.94158113040694 56.20784920413061,14.94071934576448 56.14267683519557,14.84092685831082 56.1271167043819,14.74708531256136 56.13961632489665
Rogers City Marina;USRCY;-83.8121577428447 45.42226168853256,-83.8121577428447 45.42341400462525,-83.81020762139008 45.42341400462525,-83.81020762139008 45.42226168853256,-83.8121577428447 45.42226168853256
Port of Sortland;NOSLX;15.339027054807428 68.67940607374842,15.339027054807428 68.72533613739563,15.48956924852962 68.72533613739563,15.48956924852962 68.67940607374842,15.339027054807428 68.67940607374842
Port of Ilulissat;GLJAV;-51.125178651248895 69.21395120008286,-51.125178651248895 69.23117279352805,-51.06737536617461 69.23117279352805,-51.06737536617461 69.21395120008286,-51.125178651248895 69.21395120008286
Pantelleria Harbor;ITPNL;11.92678282754906 36.82557971804985,11.92678282754906 36.84289042189066,11.952447101334096 36.84289042189066,11.952447101334096 36.82557971804985,11.92678282754906 36.82557971804985
Port of Sarnia;CASNI;-82.46955839415475 42.94850264041273,-82.46955839415475 42.975482503233714,-82.44104761099544 42.983838050357676,-82.37600749736764 42.98055935717581,-82.37600749736764 42.94850264041273,-82.46955839415475 42.94850264041273
Port of Sinop;TRSIC;35.11203193077671 42.00098448929735,35.11203193077671 42.04710632429965,35.18574488495793 42.04710632429965,35.18574488495793 42.00098448929735,35.11203193077671 42.00098448929735
Port of Vasteras;SEVST;16.41985520480052 59.55474176122564,16.41985520480052 59.64672026843939,16.6360525332946 59.64672026843939,16.6360525332946 59.55474176122564,16.41985520480052 59.55474176122564
Holland Harbor;USHLM;-86.16886197633052 42.765683964660184,-86.16886197633052 42.8233290948752,-86.07558689916532 42.8233290948752,-86.07558689916532 42.765683964660184,-86.16886197633052 42.765683964660184
Port of Malaga;ESAGP;-4.424342622165904 36.7194579597991,-4.409139504432285 36.7192972588082,-4.409435800301016 36.70894395031276,-4.414567233685075 36.69900198907216,-4.42814689300825 36.70064055611817,-4.43249564832762 36.70467767714246,-4.424342622165904 36.7194579597991
Villeta;PYVLL;-57.57490677151548 -25.50427647887824,-57.56392300473776 -25.48256740712462,-57.55843437434906 -25.486255360096678,-57.56683868679867 -25.504160278684765,-57.57490677151548 -25.50427647887824
Port of Guigang;CNGUG;109.58191555253333 23.05705751957214,109.58191555253333 23.103315299532664,109.64149829076064 23.103315299532664,109.64149829076064 23.05705751957214,109.58191555253333 23.05705751957214
Braefoot Bay Terminal;GBBFB;-3.332425218298896 56.03151149997871,-3.332485659871407 56.04563603493403,-3.295757988091131 56.04563603493403,-3.295603852942451 56.04225232173675,-3.312426667883857 56.03323790508452,-3.332425218298896 56.03151149997871
Port of Haukipudas;FIHAU;25.304889689881392 65.17894778137442,25.304889689881392 65.19617799250253,25.353760623692843 65.19617799250253,25.353760623692843 65.17894778137442,25.304889689881392 65.17894778137442
Port of Ystad;SEYST;13.8168506766808 55.4169410916835,13.808782591964 55.42736526685215,13.83367349162221 55.42882637993063,13.83487512126088 55.41723339576825,13.8168506766808 55.4169410916835
